"No.","Time","Source","Destination","Protocol","Length","Info"
"7963","205.592273","142.250.188.238","192.168.50.94","QUIC","986","Protected Payload (KP0)"
"7964","205.592482","192.168.50.94","142.250.188.238","QUIC","120","Handshake, DCID=eaed077d24f8ca60"
"7965","205.592518","192.168.50.94","142.250.188.238","QUIC","73","Protected Payload (KP0), DCID=eaed077d24f8ca60"
"7966","205.592636","192.168.50.94","142.250.188.238","QUIC","1288","Protected Payload (KP0), DCID=eaed077d24f8ca60"
"7967","205.592653","192.168.50.94","142.250.188.238","QUIC","1292","Protected Payload (KP0), DCID=eaed077d24f8ca60"
"7968","205.592676","192.168.50.94","142.250.188.238","QUIC","766","Protected Payload (KP0), DCID=eaed077d24f8ca60"
"7969","205.592687","192.168.50.94","142.250.188.238","QUIC","356","Protected Payload (KP0), DCID=eaed077d24f8ca60"
"7970","205.610792","142.250.188.238","192.168.50.94","QUIC","67","Protected Payload (KP0)"
"7971","205.631951","142.250.188.238","192.168.50.94","QUIC","162","Protected Payload (KP0)"
"7972","205.640914","142.250.188.238","192.168.50.94","QUIC","67","Protected Payload (KP0)"
"7973","205.640914","142.250.188.238","192.168.50.94","QUIC","67","Protected Payload (KP0)"
"7974","205.640914","142.250.188.238","192.168.50.94","QUIC","67","Protected Payload (KP0)"
"7975","205.647122","192.168.50.94","173.194.25.39","QUIC","1288","Protected Payload (KP0), DCID=f7e510e85da62677"
"7976","205.647149","192.168.50.94","173.194.25.39","QUIC","1292","Protected Payload (KP0), DCID=f7e510e85da62677"
"7977","205.647161","192.168.50.94","173.194.25.39","QUIC","857","Protected Payload (KP0), DCID=f7e510e85da62677"
"7978","205.661353","192.168.50.94","142.250.188.238","QUIC","74","Protected Payload (KP0), DCID=eaed077d24f8ca60"
"7979","205.666526","142.250.188.238","192.168.50.94","QUIC","72","Protected Payload (KP0)"
"7980","205.675218","142.250.188.238","192.168.50.94","QUIC","291","Protected Payload (KP0)"
"7981","205.675218","142.250.188.238","192.168.50.94","QUIC","63","Protected Payload (KP0)"
"7982","205.675305","192.168.50.94","142.250.188.238","QUIC","77","Protected Payload (KP0), DCID=eaed077d24f8ca60"
"7983","205.685089","173.194.25.39","192.168.50.94","QUIC","166","Protected Payload (KP0)"
"7984","205.685089","173.194.25.39","192.168.50.94","QUIC","1288","Protected Payload (KP0)"
"7985","205.685089","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"7986","205.685089","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"7987","205.685089","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"7988","205.685089","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"7989","205.685089","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"7990","205.685089","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"7991","205.685089","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"7992","205.685089","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"7993","205.685089","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"7994","205.685089","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"7995","205.685089","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"7996","205.685317","192.168.50.94","173.194.25.39","QUIC","78","Protected Payload (KP0), DCID=f7e510e85da62677"
"7997","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"7998","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"7999","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8000","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8001","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8002","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8003","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8004","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8005","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8006","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8007","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8008","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8009","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8010","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8011","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8012","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8013","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8014","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8015","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8016","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8017","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8018","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8019","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8020","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8021","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8022","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8023","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8024","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8025","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8026","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8027","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8028","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8029","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8030","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8031","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8032","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8033","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8034","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8035","205.685308","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8036","205.685518","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8037","205.685518","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8038","205.685518","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8039","205.685518","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8040","205.685518","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8041","205.685518","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8042","205.685518","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8043","205.685518","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8044","205.685518","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8045","205.685590","192.168.50.94","173.194.25.39","QUIC","74","Protected Payload (KP0), DCID=f7e510e85da62677"
"8046","205.685663","192.168.50.94","173.194.25.39","QUIC","74","Protected Payload (KP0), DCID=f7e510e85da62677"
"8047","205.685766","192.168.50.94","173.194.25.39","QUIC","74","Protected Payload (KP0), DCID=f7e510e85da62677"
"8048","205.685900","192.168.50.94","173.194.25.39","QUIC","74","Protected Payload (KP0), DCID=f7e510e85da62677"
"8049","205.685963","192.168.50.94","173.194.25.39","QUIC","74","Protected Payload (KP0), DCID=f7e510e85da62677"
"8050","205.688381","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8051","205.688381","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8052","205.688381","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8053","205.688381","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8054","205.688381","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8055","205.688381","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8056","205.688381","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8057","205.688381","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8058","205.688381","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8059","205.688381","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8060","205.688381","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8061","205.688498","192.168.50.94","173.194.25.39","QUIC","75","Protected Payload (KP0), DCID=f7e510e85da62677"
"8062","205.688512","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8063","205.688512","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8064","205.688512","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8065","205.688512","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8066","205.688512","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8067","205.688512","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8068","205.688512","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8069","205.688512","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8070","205.688512","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8071","205.688512","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8072","205.688512","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8073","205.688512","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8074","205.688512","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8075","205.688512","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8076","205.688512","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8077","205.688512","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8078","205.688512","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8079","205.688512","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8080","205.688512","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8081","205.688512","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8082","205.688512","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8083","205.688512","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8084","205.688512","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8085","205.688512","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8086","205.688512","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8087","205.688659","192.168.50.94","173.194.25.39","QUIC","75","Protected Payload (KP0), DCID=f7e510e85da62677"
"8088","205.688704","192.168.50.94","173.194.25.39","QUIC","75","Protected Payload (KP0), DCID=f7e510e85da62677"
"8089","205.688710","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8090","205.688710","173.194.25.39","192.168.50.94","QUIC","182","Protected Payload (KP0)"
"8091","205.688710","173.194.25.39","192.168.50.94","QUIC","1285","Protected Payload (KP0)"
"8092","205.688710","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8093","205.688710","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8094","205.688710","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8095","205.688710","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8096","205.688710","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8097","205.688710","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8098","205.688710","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8099","205.688710","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8100","205.688710","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8101","205.688710","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8102","205.688710","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8103","205.688710","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8104","205.688710","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8105","205.688710","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8106","205.688710","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8107","205.688710","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8108","205.688710","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8109","205.688710","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8110","205.688710","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8111","205.688710","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8112","205.688710","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8113","205.688710","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8114","205.688710","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8115","205.688710","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8116","205.688710","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8117","205.688710","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8118","205.688710","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8119","205.688872","192.168.50.94","173.194.25.39","QUIC","75","Protected Payload (KP0), DCID=f7e510e85da62677"
"8120","205.688937","192.168.50.94","173.194.25.39","QUIC","75","Protected Payload (KP0), DCID=f7e510e85da62677"
"8121","205.688988","192.168.50.94","173.194.25.39","QUIC","75","Protected Payload (KP0), DCID=f7e510e85da62677"
"8122","205.690070","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8123","205.690070","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8124","205.690070","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8125","205.690070","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8126","205.690070","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8127","205.690070","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8128","205.690070","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8129","205.690070","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8130","205.690070","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8131","205.690070","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8132","205.690070","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8133","205.690070","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8134","205.690070","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8135","205.690070","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8136","205.690070","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8137","205.690070","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8138","205.690070","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8139","205.690070","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8140","205.690070","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8141","205.690070","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8142","205.690070","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8143","205.690070","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8144","205.690070","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8145","205.690070","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8146","205.690070","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8147","205.690234","192.168.50.94","173.194.25.39","QUIC","75","Protected Payload (KP0), DCID=f7e510e85da62677"
"8148","205.690298","192.168.50.94","173.194.25.39","QUIC","75","Protected Payload (KP0), DCID=f7e510e85da62677"
"8149","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8150","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8151","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8152","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8153","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8154","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8155","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8156","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8157","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8158","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8159","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8160","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8161","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8162","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8163","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8164","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8165","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8166","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8167","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8168","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8169","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8170","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8171","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8172","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8173","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8174","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8175","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8176","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8177","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8178","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8179","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8180","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8181","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8182","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8183","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8184","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8185","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8186","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8187","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8188","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8189","205.690293","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8190","205.690358","192.168.50.94","173.194.25.39","QUIC","75","Protected Payload (KP0), DCID=f7e510e85da62677"
"8191","205.690473","192.168.50.94","173.194.25.39","QUIC","75","Protected Payload (KP0), DCID=f7e510e85da62677"
"8192","205.690548","192.168.50.94","173.194.25.39","QUIC","75","Protected Payload (KP0), DCID=f7e510e85da62677"
"8193","205.690626","192.168.50.94","173.194.25.39","QUIC","75","Protected Payload (KP0), DCID=f7e510e85da62677"
"8194","205.690735","192.168.50.94","173.194.25.39","QUIC","75","Protected Payload (KP0), DCID=f7e510e85da62677"
"8195","205.692152","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8196","205.692152","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8197","205.692152","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8198","205.692152","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8199","205.692152","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8200","205.692152","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8201","205.692152","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8202","205.692152","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8203","205.692152","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8204","205.692152","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8205","205.692152","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8206","205.692233","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8207","205.692233","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8208","205.692233","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8209","205.692233","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8210","205.692233","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8211","205.692233","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8212","205.692233","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8213","205.692233","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8214","205.692233","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8215","205.692233","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8216","205.692233","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8217","205.692259","192.168.50.94","173.194.25.39","QUIC","75","Protected Payload (KP0), DCID=f7e510e85da62677"
"8218","205.692316","192.168.50.94","173.194.25.39","QUIC","80","Protected Payload (KP0), DCID=f7e510e85da62677"
"8219","205.692380","192.168.50.94","173.194.25.39","QUIC","80","Protected Payload (KP0), DCID=f7e510e85da62677"
"8220","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8221","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8222","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8223","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8224","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8225","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8226","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8227","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8228","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8229","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8230","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8231","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8232","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8233","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8234","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8235","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8236","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8237","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8238","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8239","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8240","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8241","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8242","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8243","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8244","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8245","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8246","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8247","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8248","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8249","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8250","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8251","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8252","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8253","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8254","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8255","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8256","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"8257","205.694217","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
